Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_79_1192,VSS,Metal1,706.0440,344.3620,0.002099
FILLER_79_1122,VSS,Metal1,658.8400,344.9600,0.002098
FILLER_79_1118,VSS,Metal1,656.8800,344.9600,0.002098
FILLER_79_1108,VSS,Metal1,651.2800,344.9600,0.002096
FILLER_79_1100,VSS,Metal1,647.9730,344.4980,0.002096
FILLER_79_1070,VSS,Metal1,630.0000,344.9600,0.002090
FILLER_79_1066,VSS,Metal1,627.9400,344.6110,0.002090
FILLER_79_1060,VSS,Metal1,624.4000,344.9600,0.002090
FILLER_79_1052,VSS,Metal1,621.0930,344.4980,0.002090
FILLER_79_1046,VSS,Metal1,616.7400,344.6110,0.002089
FILLER_79_982,VSS,Metal1,597.3645,344.3220,0.002088
FILLER_79_976,VSS,Metal1,577.5400,344.6110,0.002087
FILLER_79_960,VSS,Metal1,571.7120,344.4120,0.002083
FILLER_79_947,VSS,Metal1,561.1200,344.9600,0.002082
FILLER_79_933,VSS,Metal1,553.2800,344.9600,0.002081
FILLER_79_929,VSS,Metal1,551.2200,344.6110,0.002081
FILLER_79_921,VSS,Metal1,547.7330,344.4980,0.002081
FILLER_79_912,VSS,Metal1,541.2400,344.9600,0.002081
FILLER_79_908,VSS,Metal1,539.2800,344.9600,0.002079
FILLER_79_882,VSS,Metal1,524.9000,344.6110,0.002077
FILLER_79_857,VSS,Metal1,510.4400,344.9600,0.002073
FILLER_79_848,VSS,Metal1,505.4000,344.9600,0.002070
FILLER_79_839,VSS,Metal1,500.3600,344.9600,0.002068
FILLER_79_827,VSS,Metal1,494.1000,344.6110,0.002068
FILLER_79_796,VSS,Metal1,476.2800,344.9600,0.002064
FILLER_79_788,VSS,Metal1,473.2530,344.4980,0.002064
FILLER_79_781,VSS,Metal1,467.8800,344.9600,0.002064
FILLER_79_768,VSS,Metal1,460.8800,344.9600,0.002063
FILLER_79_736,VSS,Metal1,443.1400,344.6110,0.002060
FILLER_79_727,VSS,Metal1,437.6400,344.9600,0.002059
FILLER_79_725,VSS,Metal1,436.8000,344.9600,0.002059
FILLER_79_718,VSS,Metal1,432.6000,344.9600,0.002059
FILLER_79_702,VSS,Metal1,423.9200,344.9600,0.002057
FILLER_79_689,VSS,Metal1,416.3600,344.9600,0.002057
FILLER_79_687,VSS,Metal1,415.5200,344.9600,0.002056
FILLER_79_663,VSS,Metal1,402.2600,344.6110,0.002049
FILLER_79_655,VSS,Metal1,397.6000,344.9600,0.002047
FILLER_79_651,VSS,Metal1,395.5400,344.6110,0.002047
FILLER_79_644,VSS,Metal1,391.1600,344.9600,0.002047
FILLER_79_642,VSS,Metal1,390.3200,344.9600,0.002044
FILLER_79_623,VSS,Metal1,379.4000,344.9600,0.002042
FILLER_79_580,VSS,Metal1,355.3200,344.9600,0.002040
FILLER_79_562,VSS,Metal1,345.5200,344.9600,0.002032
FILLER_79_559,VSS,Metal1,343.5600,344.9600,0.002032
FILLER_79_557,VSS,Metal1,342.7200,344.9600,0.002032
FILLER_79_553,VSS,Metal1,340.6600,344.6110,0.002032
FILLER_79_545,VSS,Metal1,337.1730,344.4980,0.002032
FILLER_79_523,VSS,Metal1,323.8600,344.6110,0.002027
FILLER_79_515,VSS,Metal1,319.2000,344.9600,0.002025
FILLER_79_500,VSS,Metal1,310.8000,344.9600,0.002025
FILLER_79_488,VSS,Metal1,304.0800,344.9600,0.002021
FILLER_79_480,VSS,Metal1,300.7730,344.4980,0.002020
FILLER_79_471,VSS,Metal1,294.2800,344.9600,0.002020
FILLER_79_469,VSS,Metal1,293.4400,344.9600,0.002019
FILLER_79_451,VSS,Metal1,283.5400,344.6110,0.002017
FILLER_79_426,VSS,Metal1,269.0800,344.9600,0.002014
FILLER_79_422,VSS,Metal1,267.3000,344.6110,0.002014
FILLER_79_387,VSS,Metal1,247.5200,344.9600,0.002010
FILLER_79_363,VSS,Metal1,234.2600,344.6110,0.002008
FILLER_79_354,VSS,Metal1,228.7600,344.9600,0.002007
FILLER_79_352,VSS,Metal1,227.9200,344.9600,0.002007
FILLER_79_338,VSS,Metal1,219.8000,344.9600,0.002004
FILLER_79_330,VSS,Metal1,216.7730,344.4980,0.002004
FILLER_79_323,VSS,Metal1,211.6800,344.9600,0.002001
FILLER_79_319,VSS,Metal1,209.6200,344.6110,0.002001
FILLER_79_291,VSS,Metal1,193.9400,344.6110,0.001999
FILLER_79_282,VSS,Metal1,188.4400,344.9600,0.001998
FILLER_79_276,VSS,Metal1,185.5400,344.6110,0.001998
FILLER_79_233,VSS,Metal1,161.0000,344.9600,0.001998
FILLER_79_231,VSS,Metal1,160.1600,344.9600,0.001997
FILLER_79_227,VSS,Metal1,158.1000,344.6110,0.001997
FILLER_79_212,VSS,Metal1,149.2400,344.9600,0.001997
FILLER_79_209,VSS,Metal1,147.5600,344.9600,0.001997
FILLER_79_158,VSS,Metal1,119.2800,344.9600,0.001993
FILLER_79_142,VSS,Metal1,113.6320,344.4120,0.001992
FILLER_79_139,VSS,Metal1,108.3600,344.9600,0.001991
FILLER_79_137,VSS,Metal1,107.5200,344.9600,0.001991
FILLER_79_125,VSS,Metal1,100.5200,344.9600,0.001991
FILLER_79_121,VSS,Metal1,98.7400,344.6110,0.001989
FILLER_79_113,VSS,Metal1,95.2530,344.4980,0.001988
FILLER_79_90,VSS,Metal1,80.9200,344.9600,0.001989
FILLER_79_88,VSS,Metal1,80.0800,344.9600,0.001989
FILLER_79_72,VSS,Metal1,70.8400,344.9600,0.001989
FILLER_79_68,VSS,Metal1,68.8800,344.9600,0.001989
FILLER_79_60,VSS,Metal1,65.5730,344.4980,0.001989
FILLER_78_1871,VSS,Metal1,1078.2800,337.1200,0.002116
FILLER_78_1869,VSS,Metal1,1077.4400,337.1200,0.002116
FILLER_78_1865,VSS,Metal1,1075.3800,337.4685,0.002116
FILLER_78_1857,VSS,Metal1,1071.8930,337.5815,0.002116
FILLER_78_1854,VSS,Metal1,1068.7600,337.1200,0.002116
FILLER_78_1850,VSS,Metal1,1066.9800,337.4685,0.002116
FILLER_78_1833,VSS,Metal1,1057.2800,337.1200,0.002116
FILLER_78_1817,VSS,Metal1,1051.6320,337.6680,0.002116
FILLER_78_1799,VSS,Metal1,1038.2400,337.1200,0.002116
FILLER_78_1795,VSS,Metal1,1036.1800,337.4685,0.002116
FILLER_78_1779,VSS,Metal1,1026.7600,337.1200,0.002115
FILLER_78_1777,VSS,Metal1,1025.9200,337.1200,0.002115
FILLER_78_1753,VSS,Metal1,1013.6530,337.5815,0.002115
FILLER_78_1736,VSS,Metal1,1002.6800,337.1200,0.002115
FILLER_78_1734,VSS,Metal1,1001.8400,337.1200,0.002115
FILLER_78_1726,VSS,Metal1,998.5330,337.5815,0.002114
FILLER_78_1714,VSS,Metal1,990.3600,337.1200,0.002114
FILLER_78_1712,VSS,Metal1,989.5200,337.1200,0.002114
FILLER_78_1708,VSS,Metal1,987.4600,337.4685,0.002114
FILLER_78_1689,VSS,Metal1,976.3600,337.1200,0.002114
FILLER_78_1673,VSS,Metal1,970.9920,337.6680,0.002114
FILLER_78_1636,VSS,Metal1,946.6800,337.1200,0.002113
FILLER_78_1634,VSS,Metal1,945.8400,337.1200,0.002112
FILLER_78_1630,VSS,Metal1,943.7800,337.4685,0.002112
FILLER_78_1622,VSS,Metal1,940.2930,337.5815,0.002112
FILLER_78_1587,VSS,Metal1,919.2400,337.1200,0.002112
FILLER_78_1585,VSS,Metal1,918.4000,337.1200,0.002112
FILLER_78_1577,VSS,Metal1,915.0930,337.5815,0.002111
FILLER_78_1574,VSS,Metal1,911.9600,337.1200,0.002111
FILLER_78_1566,VSS,Metal1,908.9330,337.5815,0.002111
FILLER_78_1550,VSS,Metal1,902.1120,337.6680,0.002111
FILLER_78_1539,VSS,Metal1,892.3600,337.1200,0.002110
FILLER_78_1507,VSS,Metal1,882.4440,337.7175,0.002110
FILLER_78_1504,VSS,Metal1,872.7600,337.1200,0.002109
FILLER_78_1500,VSS,Metal1,870.9800,337.4685,0.002109
FILLER_78_1492,VSS,Metal1,867.4930,337.5815,0.002109
FILLER_78_1481,VSS,Metal1,859.8800,337.1200,0.002109
FILLER_78_1479,VSS,Metal1,859.0400,337.1200,0.002109
FILLER_78_1475,VSS,Metal1,856.9800,337.4685,0.002109
FILLER_78_1461,VSS,Metal1,848.9600,337.1200,0.002109
FILLER_78_1457,VSS,Metal1,846.9000,337.4685,0.002108
FILLER_78_1448,VSS,Metal1,841.4000,337.1200,0.002108
FILLER_78_1444,VSS,Metal1,839.6200,337.4685,0.002108
FILLER_78_1434,VSS,Metal1,833.5600,337.1200,0.002108
FILLER_78_1427,VSS,Metal1,829.9200,337.1200,0.002107
FILLER_78_1423,VSS,Metal1,827.8600,337.4685,0.002107
FILLER_78_1415,VSS,Metal1,824.3730,337.5815,0.002107
FILLER_78_1400,VSS,Metal1,814.5200,337.1200,0.002104
FILLER_78_1379,VSS,Metal1,806.3520,337.6680,0.002103
FILLER_78_1358,VSS,Metal1,791.2800,337.1200,0.002101
FILLER_78_1354,VSS,Metal1,789.2200,337.4685,0.002101
FILLER_78_1348,VSS,Metal1,785.4000,337.1200,0.002099
FILLER_78_1341,VSS,Metal1,781.4800,337.1200,0.002099
FILLER_78_1339,VSS,Metal1,780.6400,337.1200,0.002098
FILLER_78_1335,VSS,Metal1,778.5800,337.4685,0.002098
FILLER_78_1319,VSS,Metal1,772.7520,337.6680,0.002098
FILLER_78_1304,VSS,Metal1,761.0400,337.1200,0.002095
FILLER_78_1288,VSS,Metal1,752.0800,337.1200,0.002095
FILLER_78_1284,VSS,Metal1,750.0200,337.4685,0.002095
FILLER_78_1276,VSS,Metal1,746.5330,337.5815,0.002095
FILLER_78_1244,VSS,Metal1,735.1640,337.7175,0.002093
FILLER_78_1224,VSS,Metal1,715.9600,337.1200,0.002093
FILLER_78_1216,VSS,Metal1,712.9330,337.5815,0.002093
FILLER_78_1205,VSS,Metal1,705.3200,337.1200,0.002092
FILLER_78_1189,VSS,Metal1,699.9520,337.6680,0.002092
FILLER_78_1157,VSS,Metal1,679.8930,337.5815,0.002087
FILLER_78_1139,VSS,Metal1,671.9520,337.6680,0.002087
FILLER_78_1130,VSS,Metal1,663.3200,337.1200,0.002087
FILLER_78_1128,VSS,Metal1,662.4800,337.1200,0.002087
FILLER_78_1119,VSS,Metal1,657.6200,337.4685,0.002086
FILLER_78_1099,VSS,Metal1,646.2400,337.1200,0.002086
FILLER_78_1095,VSS,Metal1,644.1800,337.4685,0.002086
FILLER_78_1087,VSS,Metal1,639.2400,337.1200,0.002085
FILLER_78_1046,VSS,Metal1,616.2800,337.1200,0.002081
FILLER_78_1044,VSS,Metal1,615.4400,337.1200,0.002081
FILLER_78_1040,VSS,Metal1,613.3800,337.4685,0.002081
FILLER_78_1030,VSS,Metal1,607.6000,337.1200,0.002080
FILLER_78_1017,VSS,Metal1,601.4930,337.5815,0.002080
FILLER_78_1006,VSS,Metal1,593.8800,337.1200,0.002080
FILLER_78_998,VSS,Metal1,590.8530,337.5815,0.002080
FILLER_78_962,VSS,Metal1,569.5200,337.1200,0.002074
FILLER_78_958,VSS,Metal1,567.4600,337.4685,0.002072
FILLER_78_944,VSS,Metal1,559.1600,337.1200,0.002069
FILLER_78_936,VSS,Metal1,556.1330,337.5815,0.002069
FILLER_78_920,VSS,Metal1,549.3120,337.6680,0.002069
FILLER_78_877,VSS,Metal1,521.9200,337.1200,0.002066
FILLER_78_874,VSS,Metal1,519.9600,337.1200,0.002066
FILLER_78_872,VSS,Metal1,519.1200,337.1200,0.002066
FILLER_78_856,VSS,Metal1,509.8800,337.1200,0.002063
FILLER_78_854,VSS,Metal1,509.0400,337.1200,0.002058
FILLER_78_850,VSS,Metal1,506.9800,337.4685,0.002058
FILLER_78_797,VSS,Metal1,478.2930,337.5815,0.002050
FILLER_78_791,VSS,Metal1,473.4800,337.1200,0.002049
FILLER_78_767,VSS,Metal1,460.5000,337.4685,0.002045
FILLER_78_751,VSS,Metal1,454.6720,337.6680,0.002043
FILLER_78_737,VSS,Metal1,443.7000,337.4685,0.002043
FILLER_78_728,VSS,Metal1,438.2000,337.1200,0.002042
FILLER_78_726,VSS,Metal1,437.3600,337.1200,0.002042
FILLER_78_712,VSS,Metal1,429.2400,337.1200,0.002040
FILLER_78_699,VSS,Metal1,423.4130,337.5815,0.002040
FILLER_78_693,VSS,Metal1,418.8800,337.1200,0.002038
FILLER_78_686,VSS,Metal1,414.6800,337.1200,0.002037
FILLER_78_678,VSS,Metal1,411.6530,337.5815,0.002037
FILLER_78_671,VSS,Metal1,406.5600,337.1200,0.002037
FILLER_78_667,VSS,Metal1,404.5000,337.4685,0.002037
FILLER_78_664,VSS,Metal1,402.3600,337.1200,0.002037
FILLER_78_632,VSS,Metal1,392.4440,337.7175,0.002037
FILLER_78_619,VSS,Metal1,377.1600,337.1200,0.002035
FILLER_78_610,VSS,Metal1,372.1200,337.1200,0.002034
FILLER_78_608,VSS,Metal1,371.2800,337.1200,0.002034
FILLER_78_589,VSS,Metal1,360.3600,337.1200,0.002034
FILLER_78_581,VSS,Metal1,357.3330,337.5815,0.002034
FILLER_78_574,VSS,Metal1,351.9600,337.1200,0.002034
FILLER_78_572,VSS,Metal1,351.1200,337.1200,0.002034
FILLER_78_542,VSS,Metal1,337.6320,337.6680,0.002010
FILLER_78_527,VSS,Metal1,326.1000,337.4685,0.002010
FILLER_78_524,VSS,Metal1,323.9600,337.1200,0.002009
FILLER_78_516,VSS,Metal1,320.9330,337.5815,0.002009
FILLER_78_510,VSS,Metal1,316.1200,337.1200,0.002009
FILLER_78_508,VSS,Metal1,315.2800,337.1200,0.002009
FILLER_78_504,VSS,Metal1,313.2200,337.4685,0.002008
FILLER_78_474,VSS,Metal1,295.9600,337.1200,0.002007
FILLER_78_463,VSS,Metal1,290.2600,337.4685,0.002006
FILLER_78_454,VSS,Metal1,284.7600,337.1200,0.002005
FILLER_78_428,VSS,Metal1,270.4800,337.1200,0.002004
FILLER_78_412,VSS,Metal1,264.8320,337.6680,0.002004
FILLER_78_399,VSS,Metal1,253.9600,337.1200,0.002002
FILLER_78_395,VSS,Metal1,252.1800,337.4685,0.002002
FILLER_78_387,VSS,Metal1,248.6930,337.5815,0.002001
FILLER_78_384,VSS,Metal1,245.5600,337.1200,0.002001
FILLER_78_382,VSS,Metal1,244.7200,337.1200,0.002001
FILLER_78_378,VSS,Metal1,242.6600,337.4685,0.002001
FILLER_78_368,VSS,Metal1,236.8800,337.1200,0.002001
FILLER_78_349,VSS,Metal1,226.2400,337.1200,0.001998
FILLER_78_317,VSS,Metal1,216.0440,337.7175,0.001998
FILLER_78_314,VSS,Metal1,206.3600,337.1200,0.001996
FILLER_78_305,VSS,Metal1,201.7800,337.4685,0.001995
FILLER_78_296,VSS,Metal1,196.7400,337.4685,0.001982
FILLER_78_288,VSS,Metal1,193.2530,337.5815,0.001982
FILLER_78_276,VSS,Metal1,185.5400,337.4685,0.001982
FILLER_78_247,VSS,Metal1,169.3000,337.4685,0.001980
FILLER_78_230,VSS,Metal1,159.7800,337.4685,0.001979
FILLER_78_220,VSS,Metal1,154.0000,337.1200,0.001979
FILLER_78_203,VSS,Metal1,144.4800,337.1200,0.001979
FILLER_78_161,VSS,Metal1,120.9600,337.1200,0.001977
FILLER_78_153,VSS,Metal1,117.6530,337.5815,0.001977
FILLER_78_133,VSS,Metal1,108.5920,337.6680,0.001976
FILLER_78_124,VSS,Metal1,99.9600,337.1200,0.001976
FILLER_78_120,VSS,Metal1,98.1800,337.4685,0.001976
FILLER_78_107,VSS,Metal1,90.7200,337.1200,0.001976
FILLER_78_98,VSS,Metal1,85.4000,337.1200,0.001978
FILLER_78_96,VSS,Metal1,84.5600,337.1200,0.001978
FILLER_78_58,VSS,Metal1,63.2800,337.1200,0.001982
FILLER_78_22,VSS,Metal1,43.1200,337.1200,0.001982
FILLER_78_18,VSS,Metal1,41.0600,337.4685,0.001982
FILLER_78_2,VSS,Metal1,35.2320,337.6680,0.001982
FILLER_77_1870,VSS,Metal1,1078.0000,337.1200,0.002116
FILLER_77_1866,VSS,Metal1,1075.9400,336.7710,0.002116
FILLER_77_1858,VSS,Metal1,1072.4530,336.6580,0.002116
FILLER_77_1822,VSS,Metal1,1051.3000,336.7710,0.002116
FILLER_77_1819,VSS,Metal1,1049.1600,337.1200,0.002116
FILLER_77_1817,VSS,Metal1,1048.3200,337.1200,0.002116
FILLER_77_1809,VSS,Metal1,1045.0130,336.6580,0.002116
FILLER_77_1793,VSS,Metal1,1038.1920,336.5720,0.002116
FILLER_77_1777,VSS,Metal1,1025.6400,337.1200,0.002115
FILLER_77_1775,VSS,Metal1,1024.8000,337.1200,0.002115
FILLER_77_1754,VSS,Metal1,1012.7600,337.1200,0.002115
FILLER_77_1752,VSS,Metal1,1011.9200,337.1200,0.002115
FILLER_77_1749,VSS,Metal1,1009.9600,337.1200,0.002115
FILLER_77_1740,VSS,Metal1,1004.9200,337.1200,0.002115
FILLER_77_1726,VSS,Metal1,997.0800,337.1200,0.002114
FILLER_77_1722,VSS,Metal1,995.3000,336.7710,0.002114
FILLER_77_1714,VSS,Metal1,991.8130,336.6580,0.002114
FILLER_77_1682,VSS,Metal1,980.4440,336.5220,0.002114
FILLER_77_1672,VSS,Metal1,968.2930,336.6580,0.002114
FILLER_77_1662,VSS,Metal1,961.5200,337.1200,0.002114
FILLER_77_1658,VSS,Metal1,959.4600,336.7710,0.002114
FILLER_77_1636,VSS,Metal1,947.1400,336.7710,0.002113
FILLER_77_1628,VSS,Metal1,943.6530,336.6580,0.002112
FILLER_77_1612,VSS,Metal1,936.8320,336.5720,0.002112
FILLER_77_1583,VSS,Metal1,917.0000,337.1200,0.002112
FILLER_77_1542,VSS,Metal1,894.0400,337.1200,0.002110
FILLER_77_1530,VSS,Metal1,887.3200,337.1200,0.002110
FILLER_77_1528,VSS,Metal1,886.4800,337.1200,0.002110
FILLER_77_1520,VSS,Metal1,883.1730,336.6580,0.002110
FILLER_77_1504,VSS,Metal1,876.3520,336.5720,0.002109
FILLER_77_1472,VSS,Metal1,862.8440,336.5220,0.002109
FILLER_77_1469,VSS,Metal1,853.1600,337.1200,0.002109
FILLER_77_1437,VSS,Metal1,843.2440,336.5220,0.002108
FILLER_77_1431,VSS,Metal1,831.8800,337.1200,0.002107
FILLER_77_1415,VSS,Metal1,826.5120,336.5720,0.002107
FILLER_77_1385,VSS,Metal1,806.4000,337.1200,0.002103
FILLER_77_1377,VSS,Metal1,803.0930,336.6580,0.002103
FILLER_77_1363,VSS,Metal1,793.8000,337.1200,0.002102
FILLER_77_1361,VSS,Metal1,792.9600,337.1200,0.002102
FILLER_77_1321,VSS,Metal1,770.2800,337.1200,0.002098
FILLER_77_1319,VSS,Metal1,769.4400,337.1200,0.002098
FILLER_77_1315,VSS,Metal1,767.3800,336.7710,0.002097
FILLER_77_1296,VSS,Metal1,757.7330,336.6580,0.002095
FILLER_77_1280,VSS,Metal1,750.9120,336.5720,0.002095
FILLER_77_1253,VSS,Metal1,732.4800,337.1200,0.002093
FILLER_77_1249,VSS,Metal1,730.4200,336.7710,0.002093
FILLER_77_1236,VSS,Metal1,722.6800,337.1200,0.002093
FILLER_77_1234,VSS,Metal1,721.8400,337.1200,0.002093
FILLER_77_1230,VSS,Metal1,719.7800,336.7710,0.002093
FILLER_77_1221,VSS,Metal1,714.2800,337.1200,0.002093
FILLER_77_1219,VSS,Metal1,713.4400,337.1200,0.002093
FILLER_77_1198,VSS,Metal1,701.4000,337.1200,0.002092
FILLER_77_1196,VSS,Metal1,700.5600,337.1200,0.002092
FILLER_77_1192,VSS,Metal1,698.5000,336.7710,0.002092
FILLER_77_1189,VSS,Metal1,696.3600,337.1200,0.002092
FILLER_77_1185,VSS,Metal1,694.5800,336.7710,0.002092
FILLER_77_1176,VSS,Metal1,689.0800,337.1200,0.002092
FILLER_77_1174,VSS,Metal1,688.2400,337.1200,0.002092
FILLER_77_1170,VSS,Metal1,686.1800,336.7710,0.002091
FILLER_77_1162,VSS,Metal1,682.6930,336.6580,0.002088
FILLER_77_1138,VSS,Metal1,667.8000,337.1200,0.002087
FILLER_77_1122,VSS,Metal1,662.4320,336.5720,0.002087
FILLER_77_1119,VSS,Metal1,657.1600,337.1200,0.002086
FILLER_77_1117,VSS,Metal1,656.3200,337.1200,0.002086
FILLER_77_1108,VSS,Metal1,651.0000,337.1200,0.002086
FILLER_77_1106,VSS,Metal1,650.1600,337.1200,0.002086
FILLER_77_1102,VSS,Metal1,648.1000,336.7710,0.002086
FILLER_77_1094,VSS,Metal1,644.6130,336.6580,0.002086
FILLER_77_1074,VSS,Metal1,632.2400,337.1200,0.002085
FILLER_77_1066,VSS,Metal1,628.9330,336.6580,0.002085
FILLER_77_1052,VSS,Metal1,620.1000,336.7710,0.002083
FILLER_77_1049,VSS,Metal1,617.9600,337.1200,0.002082
FILLER_77_996,VSS,Metal1,588.7400,336.7710,0.002080
FILLER_77_982,VSS,Metal1,580.9000,336.7710,0.002074
FILLER_77_974,VSS,Metal1,575.9600,337.1200,0.002074
FILLER_77_970,VSS,Metal1,574.1800,336.7710,0.002074
FILLER_77_961,VSS,Metal1,568.6800,337.1200,0.002072
FILLER_77_959,VSS,Metal1,567.8400,337.1200,0.002072
FILLER_77_912,VSS,Metal1,541.5200,337.1200,0.002069
FILLER_77_909,VSS,Metal1,539.5600,337.1200,0.002069
FILLER_77_907,VSS,Metal1,538.7200,337.1200,0.002069
FILLER_77_891,VSS,Metal1,529.7600,337.1200,0.002069
FILLER_77_887,VSS,Metal1,527.7000,336.7710,0.002069
FILLER_77_879,VSS,Metal1,524.2130,336.6580,0.002067
FILLER_77_856,VSS,Metal1,509.8800,337.1200,0.002063
FILLER_77_854,VSS,Metal1,509.0400,337.1200,0.002058
FILLER_77_850,VSS,Metal1,506.9800,336.7710,0.002058
FILLER_77_789,VSS,Metal1,472.6400,337.1200,0.002049
FILLER_77_781,VSS,Metal1,469.3330,336.6580,0.002049
FILLER_77_772,VSS,Metal1,462.8400,337.1200,0.002047
FILLER_77_769,VSS,Metal1,461.1600,337.1200,0.002045
FILLER_77_765,VSS,Metal1,459.3800,336.7710,0.002044
FILLER_77_757,VSS,Metal1,455.8930,336.6580,0.002043
FILLER_77_741,VSS,Metal1,449.0720,336.5720,0.002043
FILLER_77_725,VSS,Metal1,436.8000,337.1200,0.002042
FILLER_77_718,VSS,Metal1,432.6000,337.1200,0.002042
FILLER_77_702,VSS,Metal1,427.2320,336.5720,0.002040
FILLER_77_696,VSS,Metal1,420.7400,336.7710,0.002040
FILLER_77_632,VSS,Metal1,401.3645,336.4820,0.002037
FILLER_77_629,VSS,Metal1,382.7600,337.1200,0.002035
FILLER_77_627,VSS,Metal1,381.9200,337.1200,0.002035
FILLER_77_619,VSS,Metal1,378.6130,336.6580,0.002035
FILLER_77_603,VSS,Metal1,371.7920,336.5720,0.002034
FILLER_77_571,VSS,Metal1,358.2840,336.5220,0.002034
FILLER_77_559,VSS,Metal1,343.5600,337.1200,0.002011
FILLER_77_557,VSS,Metal1,342.7200,337.1200,0.002011
FILLER_77_522,VSS,Metal1,322.8400,337.1200,0.002009
FILLER_77_520,VSS,Metal1,322.0000,337.1200,0.002009
FILLER_77_516,VSS,Metal1,319.9400,336.7710,0.002009
FILLER_77_508,VSS,Metal1,316.4530,336.6580,0.002009
FILLER_77_492,VSS,Metal1,309.6320,336.5720,0.002008
FILLER_77_480,VSS,Metal1,299.3200,337.1200,0.002008
FILLER_77_463,VSS,Metal1,289.8000,337.1200,0.002006
FILLER_77_459,VSS,Metal1,288.0200,336.7710,0.002006
FILLER_77_447,VSS,Metal1,280.8400,337.1200,0.002005
FILLER_77_445,VSS,Metal1,280.0000,337.1200,0.002005
FILLER_77_436,VSS,Metal1,274.6800,337.1200,0.002005
FILLER_77_434,VSS,Metal1,273.8400,337.1200,0.002005
FILLER_77_430,VSS,Metal1,271.7800,336.7710,0.002005
FILLER_77_422,VSS,Metal1,268.2930,336.6580,0.002004
FILLER_77_419,VSS,Metal1,265.1600,337.1200,0.002004
FILLER_77_403,VSS,Metal1,259.7920,336.5720,0.002004
FILLER_77_396,VSS,Metal1,252.2800,337.1200,0.002002
FILLER_77_392,VSS,Metal1,250.5000,336.7710,0.002002
FILLER_77_368,VSS,Metal1,240.1920,336.5720,0.002001
FILLER_77_362,VSS,Metal1,233.2400,337.1200,0.002000
FILLER_77_360,VSS,Metal1,232.4000,337.1200,0.002000
FILLER_77_352,VSS,Metal1,229.0930,336.6580,0.001999
FILLER_77_349,VSS,Metal1,225.9600,337.1200,0.001998
FILLER_77_345,VSS,Metal1,224.1800,336.7710,0.001998
FILLER_77_337,VSS,Metal1,220.6930,336.6580,0.001998
FILLER_77_323,VSS,Metal1,211.4000,337.1200,0.001998
FILLER_77_319,VSS,Metal1,209.6200,336.7710,0.001998
FILLER_77_311,VSS,Metal1,206.1330,336.6580,0.001996
FILLER_77_304,VSS,Metal1,200.7600,337.1200,0.001995
FILLER_77_300,VSS,Metal1,198.9800,336.7710,0.001995
FILLER_77_223,VSS,Metal1,155.6800,337.1200,0.001979
FILLER_77_158,VSS,Metal1,119.2800,337.1200,0.001977
FILLER_77_142,VSS,Metal1,113.6320,336.5720,0.001977
FILLER_77_138,VSS,Metal1,108.0800,337.1200,0.001976
FILLER_77_129,VSS,Metal1,102.7600,337.1200,0.001976
FILLER_77_125,VSS,Metal1,100.9800,336.7710,0.001976
FILLER_77_92,VSS,Metal1,82.0400,337.1200,0.001982
FILLER_77_88,VSS,Metal1,80.2600,336.7710,0.001982
FILLER_77_72,VSS,Metal1,74.4320,336.5720,0.001982
FILLER_77_68,VSS,Metal1,68.8800,337.1200,0.001982
FILLER_77_40,VSS,Metal1,53.2000,337.1200,0.001982
FILLER_77_36,VSS,Metal1,51.1400,336.7710,0.001982
FILLER_76_1871,VSS,Metal1,1078.2800,329.2800,0.002106
FILLER_76_1869,VSS,Metal1,1077.4400,329.2800,0.002106
FILLER_76_1865,VSS,Metal1,1075.3800,329.6285,0.002106
FILLER_76_1857,VSS,Metal1,1071.8930,329.7415,0.002106
FILLER_76_1854,VSS,Metal1,1068.7600,329.2800,0.002106
FILLER_76_1852,VSS,Metal1,1067.9200,329.2800,0.002106
FILLER_76_1848,VSS,Metal1,1065.8600,329.6285,0.002106
FILLER_76_1832,VSS,Metal1,1060.0320,329.8280,0.002106
FILLER_76_1801,VSS,Metal1,1039.0800,329.2800,0.002106
FILLER_76_1799,VSS,Metal1,1038.2400,329.2800,0.002106
FILLER_76_1795,VSS,Metal1,1036.1800,329.6285,0.002106
FILLER_76_1787,VSS,Metal1,1032.6930,329.7415,0.002106
FILLER_76_1783,VSS,Metal1,1029.2800,329.2800,0.002106
FILLER_76_1775,VSS,Metal1,1025.9730,329.7415,0.002106
FILLER_76_1759,VSS,Metal1,1019.1520,329.8280,0.002106
FILLER_76_1727,VSS,Metal1,1005.6440,329.8775,0.002105
FILLER_76_1717,VSS,Metal1,992.3200,329.2800,0.002105
FILLER_76_1699,VSS,Metal1,985.5520,329.8280,0.002105
FILLER_76_1682,VSS,Metal1,972.7200,329.2800,0.002104
FILLER_76_1678,VSS,Metal1,970.6600,329.6285,0.002104
FILLER_76_1661,VSS,Metal1,960.6800,329.2800,0.002102
FILLER_76_1659,VSS,Metal1,959.8400,329.2800,0.002102
FILLER_76_1655,VSS,Metal1,957.7800,329.6285,0.002102
FILLER_76_1647,VSS,Metal1,954.2930,329.7415,0.002102
FILLER_76_1634,VSS,Metal1,945.5600,329.2800,0.002102
FILLER_76_1632,VSS,Metal1,944.7200,329.2800,0.002102
FILLER_76_1624,VSS,Metal1,941.4130,329.7415,0.002102
